tanggal,suka,komentar
2020-08-16 06:20:23,0,Tempat nya antara warga dan pemimpinnya dan harus lebih di tingkatkan
2020-08-14 13:54:19,0,Karena belum bisa melakukan Verval di sapawarga sampai Periode III...jd 4 aza dulu
2020-08-13 12:03:33,0,Sangat bermanfaat info info nya
2020-08-13 02:59:55,0,M'f kasih bintang 2 dulu Blum bisa bikin akun
2020-08-11 23:44:44,106,"Aplikasi sapa warga ini sangat bermanfaat banget bagi kami selaku rw..namun alangkah lebih baiknya lagi kalau seandainya di aplikasi ini di benahi juga data kependudukan disdukcapil,supaya rw bisa memverifikasi data penduduk yg sebenar-benarnya.karena sering banget kami menemukan adanya data orang-orang yg sudah lama meninggal di panggil kembali dalam pencoblosan,malah ada juga yg sudah meninggal dunia ini terdaftar selaku penerima bantuan."
2020-08-11 13:51:12,0,Ok
2020-08-11 10:30:55,0,👍👍👍👍👍
2020-08-10 15:12:53,2,Membantu membangkitkan wargi anu aya di desa kami Hatur nuhun pak ridwan hatur nuhun ibu kepala desa kudadepa kec.sukahening kab.tasikmalaya good luck thanks you.
2020-08-10 09:46:06,1,Kenapa saya g bsa masuk akun sapa warga padahal saya ga kluar dri sapa warga Soalnya saya lupa akun dan kata sandi jd g bs masuk aplikasi sapa warga lagi
2020-08-10 09:15:06,0,Sangat Membantu untuk info nya
2020-08-10 02:06:12,0,"Sapa warga adalah sebagai alat pemersatu diantaranya menambah pangetahuan ,pengalaman dan ilmu pengetahuan"
2020-08-09 03:03:47,0,Sangat membantu akan keperluan aspirasi warga
2020-08-08 13:37:02,3,"terimakasih sapa warga, sy sebagai rw bisa langsung mengajukan bantuan kepada pemerintah dengan adanya wabah covid, dan aspirasi masarakat dapat langsung di utamakan"
2020-08-08 05:23:09,0,Dengan adanya sapawarga jadi komunikasi terasa dekat. Warga yg belum terverifikasi bisa masuk
2020-08-07 07:30:17,0,Mantap...
2020-08-06 13:38:18,0,Bantu dong cara buat akunnya
2020-08-06 12:35:51,2,Ajam rw 08 kp sodongkamal ds jagabaya
2020-08-06 01:19:13,0,👍
2020-08-04 10:57:07,0,Sangat membantu
2020-08-04 04:36:44,0,Sangat sangat sangat penting bagi kita semua
2020-08-03 00:42:04,0,"Tidak ada jarak antara Pengurus RW dan Pemprov Jabar, semoga komunikasi dan silaturahmi selalu terjalin"
2020-08-02 03:31:06,1,"Dengan adanya aplikasi ini kita bisa tahu dan bisa membantu masyarakat yg membutuhkan, terima kasih"
2020-08-01 18:53:43,0,Gimana cara unsername dan paswod nya
2020-08-01 11:22:17,2,Kenapa gak bisa bikin akun Kan aku belum punya akun nya? Gimana caranya?
2020-07-31 07:22:03,2,Ko gak bsa masuk.
2020-07-31 04:34:09,1,Dengan sapawrga kita tau semuanya
2020-07-31 00:40:29,0,Mantul
2020-07-30 20:03:47,0,mau bikin akun.pas minta akun lewat wa malah centang doang.hadehh
2020-07-30 18:17:47,0,"Sampurasun bp.Gubernur sangat membantu utk warga jabar ,dalam kondisi sekarang ini,yg lagi serba kesulitan karna dampak covid 19.htr nuhun."
2020-07-30 17:53:40,2,Dengan adanya aplikasi sapawarga saya sangat berterima kasih.karena sangat membantu mendapatkan informasi aktual.
2020-07-30 11:17:14,0,Utk berita daerah Jabar dan Depok pd khususnya terutama informasi bansos dan covid 19
2020-07-30 08:39:52,0,Sangat membantu
2020-07-29 09:34:12,0,Memudahkan laporan yang akurat
2020-07-29 04:07:12,0,Lupa kata sandi
2020-07-28 16:35:15,0,Apps hebat tepat sasaran trimakasih pak admin
2020-07-28 14:38:39,0,Sangat membantu
2020-07-28 09:39:59,0,Semoga aplikasi ini dapat membantu para ketua RW untuk membantu masyarakat
2020-07-28 04:32:56,0,"Hatur nuhun tina saga opini nu aya di sapa warga,simkuring janten trang"
2020-07-28 01:12:13,0,Impormasinya akura
2020-07-28 00:31:06,0,aplikasi yang membantu Rw
2020-07-27 03:53:30,0,Mantap
2020-07-26 21:52:02,0,Mantaaap
2020-07-26 14:16:52,0,Pasang app sapa warga jabar
2020-07-26 11:53:43,1,"Sangat Bermanfaat untuk berbagi informasi,,, serta dapat membuka wawasan kami, belajar dari kegiatan RW di luar sana."
2020-07-26 07:30:34,0,Keren
2020-07-26 05:31:50,3,"Mau tanya sugan weh aya jawaban didideu mah, Apakah penerima bantuan ini bisa di ganti?"
2020-07-26 01:02:39,0,Mantap
2020-07-25 15:32:23,0,Mantap
2020-07-25 13:46:17,0,Pengajuan pengerasan jalan Linnngkungan
2020-07-25 10:42:01,2,kami lebih cepat dapat informasi.dan mengupdate warga lebih cepat dalam hal bantuan dimasa covid
2020-07-25 10:09:40,1,"Assalamualaikum, Alhamdulillah puji syukur kehadirat Allah SWT kita d berikan ke sehatan jasmani maupun rohani. Amiiin yarobal'alamin"
2020-07-25 09:34:10,0,Dengan ada nya aplikasi sapa warga Alhamdulillah bisa mengenal lebih luas pengurus di luar terima kasih admin sapa warga semoga ke depan lebih baik
2020-07-25 05:43:27,2,Server sering eror
2020-07-25 02:43:02,3,Kalo bisa aplikasi sapawarga bisa di akses oleh warga setempat walaupun mungkin ada batasan. Agar transparan dan ikut mengawasi
2020-07-25 02:29:23,0,Lansung sampai ke yg berwenang
2020-07-25 02:11:53,0,Sangat membantu buat laporan dari bawah
2020-07-24 23:11:58,2,Iin
2020-07-24 19:51:59,0,aplikasinya bgus syang cma support OS android
2020-07-24 16:29:59,0,Sangat Membantu...👍👍👍
2020-07-24 14:57:23,0,Good
2020-07-24 12:20:08,0,Oke
2020-07-24 11:54:21,0,Sangat membatu kegiatan seputaran rw
2020-07-24 11:30:16,0,Bisa mengutarakan pendapat
2020-07-24 09:30:44,0,Aplikasi sapawarga sangat membantu ketua RW untuk mendata warganya untuk diusulkan bansos yang terdampak covid 19. Atur nuhun pak gubernur jawa barat nu tos mempalitasi aplikasi sapawarga. JAWA BARAT JUARA.
2020-07-24 09:28:31,0,Belum dicoba semua
2020-07-24 09:26:44,0,"Apk yang sangat bagus untuk membantu warga yg betul2 sedang kesulitan,,,"
2020-07-24 09:13:03,1,Sdh bagus hanya ada beberapa fitur yang belum sempurna
2020-07-24 08:29:38,0,Bagus
2020-07-24 06:17:06,1,Cukup memudahkan tapi sering terganggu sinyal
2020-07-24 06:06:28,0,Sy sngat suka.. bsa belajar dan menambah wawasan
2020-07-24 05:42:08,1,Alhamdulillah sangat membantu untuk para ketua RW
2020-07-24 03:31:10,0,Sya kasih 4 karena ada yang kurang jelas.perihal pendataan nya
2020-07-24 03:23:52,9,"Aplikasinya kurang komplit..usulan kalo bisa semua kegiatan verifikasi data harus melibatkan sapa warga,baik yg sifatnya pendataaan penduduk maupun sensus dan yg lain nya...karena yng mendata langsung adalah ketua rt/ rw..jadi lebih valid dan akurat datanya...gak asal tembak...terima kasih"
2020-07-24 02:44:38,0,Sangat membatu kepentingan masyarakat good
2020-07-24 02:09:51,16,"Selalu ada data verifikasi yg bertambah sendiri padahal admin kita ga nambahin sama sekali, password juga udh dirubah samapi diusahakan hanya saya saja yg tau, tpi tetep bertambah, rata2 data yg masuk baru adalah org yg sudah meninggal atau DPT tahun 2018"
2020-07-24 01:34:03,1,"Baru masuk kasih 4 dulu keliatannya sangat membatu untuk kepentingan masyarakat umum khususnya JawaBarat,,,"
2020-07-23 16:15:58,0,sampurasun! upami anggota bpd tiasa nga akses sapawarga? hatur nuhun
2020-07-23 15:37:31,0,"Bagus, tingkatkan lagi jaringan server nya biar lebih cepat akses nya. ."
2020-07-23 15:35:15,0,Ok
2020-07-23 14:42:17,0,Ok tapi belum terbukti bermanfaat karena baru memakai sapa warga
2020-07-23 12:57:20,0,Server sering susah respon
2020-07-23 10:51:57,1,Berbagi ilmu dan informasi
2020-07-23 08:12:44,0,"Maaf kami beri bintang 3,karena servernya sering error,tidak merespon"
2020-07-23 06:44:40,0,Bagus sanggat membantu
2020-07-23 05:51:58,0,Kasih tiga dulu masih lemot
2020-07-23 04:50:30,0,Kedepanya informasikan segala bantuan dari pemerintah biar RT/RW tau bantuan apa saja untuk warga yh
2020-07-23 04:39:23,0,Sangat membantu
2020-07-23 04:11:22,0,server sering tidak merespon
2020-07-23 04:08:49,3,"Sangat membantu, kami dpt kemudahan untuk mengetahui kegiata dan pbangunanRW se Jawa Barat, mempercepa infmasi, terutama mempercepat proses permohonan bantuan untuk masyarakat di ke RW an masing2."
2020-07-23 03:33:51,0,Server kurang harus lebih ditingkatkan
2020-07-23 01:27:56,0,Aplikasi yang Sangat membantu warga .terima kasih bapak gubernur
2020-07-23 00:58:49,1,"Masalah diserver menggangu, tapi is Ok informasi nya sangat membantu warga."
2020-07-23 00:20:48,0,Sok ngahuleng sakapeung mh..
2020-07-22 23:22:51,0,Sangat membantu
2020-07-22 18:04:46,0,Ok tks aplikasih sangan berjiwa sosial
2020-07-22 17:32:17,0,Alhamdulilah adanya apliksi Sapawarga pengertian yg saya daptkn
2020-07-22 17:24:34,0,Ok
2020-07-22 16:42:24,2,Tolong di perbaiki server sering error padahal udah pake wifi terima kasih
2020-07-22 15:33:20,0,Kerja nyata
2020-07-22 15:16:23,1,"Sangat membantu sekali kepada kegiatan yang saya kerjakan dengan adanya aplikasi ini, namun sayangnya servernya masih lelet, maka saya kasih 3 star"
2020-07-22 13:58:00,0,Oke
2020-07-22 13:38:29,0,dengan ada nya aplikasi sapawarga menambah wawasan dan pengetahuan..
2020-07-22 11:59:39,0,"Aplikasi layak guna khusus warga Jawa Barat, semoga bermanfaat utk khalayak ramai. Aamiiin🤲🙏"
2020-07-22 11:28:06,0,Untuk servernya diperbaiki lagi
2020-07-22 09:50:47,0,Mantap
2020-07-22 09:21:56,0,Bagus
2020-07-22 09:16:49,0,Sangat membantu warga jabar hususnya
2020-07-22 09:07:48,0,"Alhamdulillah bisa digunakan dengan baik, mudah-mudahan warga bisa merasakan manfaatnya."
2020-07-22 08:30:17,1,Tidak bisa di akses selalu server tidak merespon
2020-07-22 06:37:02,0,Bermanfaat
2020-07-22 06:11:35,0,Mantap...
2020-07-22 05:09:23,0,Tolong server di perbaiki lagi
2020-07-22 05:04:21,2,Susah untuk log-in nya parah ga masuk
2020-07-22 05:00:09,0,Bagus sekali
2020-07-22 04:37:25,1,Terima kasih informasi seputar bansos
2020-07-22 03:19:50,0,Sangat asfiratif
2020-07-22 03:17:46,0,Good
2020-07-22 02:52:58,0,Baik
2020-07-21 22:33:30,0,Aplikasi yang sangat membantu
2020-07-21 19:58:09,0,Membantu .memberikan data yang akurat
2020-07-21 17:27:12,0,RW 09 ds ciburuy bayongbong garut
2020-07-21 17:20:37,0,ok
2020-07-21 16:55:53,0,Kegiatan sosial
2020-07-21 16:22:09,2,Gak bisa dibuka
2020-07-21 16:07:26,0,The b
2020-07-21 15:03:38,1,"Ada nya sapawarga ini dpt mmbntu saya,contoh nya satu mengetahui siapa yg dpt banso.."
2020-07-21 14:19:03,0,bagus
2020-07-21 14:11:16,52,"Terima kasih sapawarga,saya sebagai ketua rw desa Cisaga sangat terbantu atas aplikasi ini, mempercepat birokrasi langsung ke provinsi, namun harus selalu di update,ke depan bisa gak aplikasi ini di tambah kan fitur untuk warga sebagai usulan DTKS yang baru, terima kasih,"
2020-07-21 13:42:32,0,Sangat membantu
2020-07-21 12:50:00,4,Aplikasi error... terus... Dan no respon sidak kepada penerima bansos.. yg melanggar ketentuan... terutama.. pejabat jabat ke rt an..
2020-07-21 12:41:35,2,Susah di download bro Sinyal susah Di Depok
2020-07-21 12:01:41,0,Kenapa server sapawarga s Pada saat ini sangat susa
2020-07-21 11:59:11,2,Lodiiiiiiiinggggggg
2020-07-21 11:48:41,2,Bisakah warga menggunakan apk ini..dan dapatkah di resvon cepat pengaduan dan keluh kesahnya?..terutama terkait urasan yang sekarang
2020-07-21 10:33:10,0,Ok
2020-07-21 09:09:36,2,Kenapa min ko gak bisa di buka
2020-07-21 08:18:12,0,Semoga bermanfaat
2020-07-21 08:15:45,0,mantul
2020-07-21 07:49:01,2,Knpa stiap saya login server sibuk terus tolong di bantu
2020-07-21 06:48:49,1,Terimakasih sangat membantu
2020-07-21 06:17:05,2,Kenapa setiap ingin menambahkan calon penerima itu selalu server tidak merespo. Itu kenapa ya?
2020-07-21 05:20:48,1,Mohon di buat seringan mungkin untuk aplikasinya
2020-07-21 04:58:07,2,susah serper
2020-07-21 04:53:52,0,Hese abus ahh
2020-07-21 04:23:35,0,Saya beri 5 🌟
2020-07-21 03:47:47,3,"Perbaiki servernya, jangan alasan internet tidak stabil dan lelet"
2020-07-21 02:03:08,0,👍👍👍👍👍
2020-07-21 01:28:53,5,"Aplikasi nya lelet gak bisa di akses, harus tengah malam baru bisa nginput data. Sedangkan waktu verifikasi hanya sampai besok"
2020-07-20 21:27:01,0,Cukup membantu
2020-07-20 21:16:19,0,Msih blum bisa maksimal
2020-07-20 18:46:11,0,Mantaaaaaaaaaap
2020-07-20 18:28:28,6,"Aplikasi ini sangat membantu warga jawa barat,tapi masuknya susah sekali/lambat. tolong servernya di perbaiki dengan baik. 🙏🙏🙏🙏🙏🙏"
2020-07-20 16:17:41,3,Server tidak merespon. Sering error padahal koneksi internet stabil. Sangat menyulitkan.
2020-07-20 16:10:36,0,Pokoknya bagus 💯 %
2020-07-20 16:02:34,0,Sangat membantu
2020-07-20 16:00:51,0,Sangat bagus cuma satu server suka down
2020-07-20 15:29:06,0,Mantap 👍👍👍
2020-07-20 15:26:36,8,Admin tolong di perbaiki lagi ketika saya buka apk nya selalu server tidak ditemukan dan ketika masuk selalu ada bacaan jaringan seluler anda lemah padahal sinyal saya bagus gak lemah mohon di perbaiki lagi apk nya saya mau masukan warga penerima bantuan jdi susah karena kendala tersebut 🙏 🙏 kirain bakal membantu ehh malah di persulit😪mohon segera di perbaiki🙏🙏
2020-07-20 14:43:31,2,Saya bingung aplikasi yg di buat husus untuk RW ko server nya burung . ga ngerespon terus. Tolong dong d perbaiki
2020-07-20 14:35:37,0,Sayang susah akses
2020-07-20 14:24:10,1,Kenapa mau login apk ini selalu server tidak merespon.. Tolong d tingkat kan lagi dong biar gampang saya memferivikasi warga saya
2020-07-20 13:57:45,2,ko saya ga bisa masuk slalu eror.
2020-07-20 12:41:20,0,Sagat membantu
2020-07-20 12:32:08,0,Sip ko
2020-07-20 12:19:52,0,Ok
2020-07-20 12:19:31,2,Kenapa dah seminggu sampai sekarang blm bisa masuk
2020-07-20 12:15:15,2,"Mempersulit, kebnyak server tdk merespon"
2020-07-20 12:09:51,1,Bagus untuk menyambung komunikasi dan memberikan informasi yg up to date
2020-07-20 11:31:26,24,"Assalammualaikum. Wr. Wb. Maaf saya kasih bintang 2, karena ada masalah dalam hal server yang kurang baik, jadi membuat pekerjaan kurang efisien perihal waktu, jadi termakan oleh kondisi server yang kurang baik alias lemod, mohon untuk di perbaiki kembali dan di uji coba kembali. terima kasih."
2020-07-20 10:15:10,10,"Mantap, mudah digunakan. Meningkatkan validitas penerima bantuan Provinsi tingkat RW yg awalnya dari tahap 1 sebanyak 42 orang menjadi 159 orang yg memperoleh bantuan meskipun ada yg tdk dpt sebanysk 30 orang. (Di usulkan 189 org, yg menerima 159 orang)"
2020-07-20 09:47:09,0,Sangat bermanfaat
2020-07-20 09:15:18,1,Fitur sudah semakin lengkap tetapi masih loading lama
2020-07-20 08:44:18,0,Sangat membantu RT/RW
2020-07-20 08:41:50,2,Programnya sangat membantu dan memudahkan dalam mencari informasi terkait kemajuan wilayah dsb. Hanya saja sedikit kurang support apabila ada kasus lupa passwod.
2020-07-20 07:44:18,0,Dengan sapa warga pengajuan bantuan untuk warga lebih mudah
2020-07-20 07:12:42,0,Aflikasi sapa warga sangat membantu untuk lebih mengetahui kegiatan pemprov jawa barat dan untuk mempermudah komunikasi antara RW se jawa barat dengan pemprov jawa barat
2020-07-20 06:51:48,2,serverna lemot pisan.....loading wae
2020-07-20 06:48:29,2,"Lelet, loading lamban"
2020-07-20 05:48:11,0,Bagus sekali aplikasi sapawarga...semua kegiatan ada disini....semoga lebih baik lagi.
2020-07-20 04:52:18,2,susah masuk
2020-07-20 04:39:22,0,Lelet
2020-07-20 04:10:07,0,Bagus
2020-07-20 04:03:27,0,mantap
2020-07-19 23:00:16,0,Semoga makin baik aja.....
2020-07-19 16:27:09,0,Aplikasi yg sgt membantu untuk kemaslahatan warga
2020-07-19 16:20:42,1,"Lebih di tingkatkan lagi, jabar selalu didepan..."
2020-07-19 16:09:44,0,Ok
2020-07-19 15:52:12,0,Sangat membantu dalam informasi2 yang mengenai kepntingan masyarakat
2020-07-19 15:05:45,1,Kami atas nama rw kasih lima bintang sangat bagus dengan adanya aplikasi sapawarga ini sangat membantu kami terima kasih kepada bpk gubernur dan jajarannya.
2020-07-19 14:41:08,0,Lumbayan membantu buat para rw....
2020-07-19 13:22:09,3,Awalnya bagus pas kesini nya server terputus...padahal jaringan bagus...bagai mana solusi nya...
2020-07-19 13:12:55,0,Sangat membantu pemerintah daerah jawa barat dalam memberikan info terkini. nuhun kang emil !!
2020-07-19 10:09:39,0,"Pengalaman baru, mengenal sosok Ketua RW se-Jabar"
2020-07-19 09:34:34,0,Bagus
2020-07-19 08:15:33,0,SAPA WARGA
2020-07-19 07:07:41,0,Berguna sekali terima kasih
2020-07-19 04:38:34,3,"Ma,af saya donload apl ini udah ber xx tapi knpa ga bisa kebuka,,bleng hitam di layar hp saya,, semua ijin udh saya reset tapi ttp aja bleng,, minta masukanya,,🙏"
2020-07-19 03:28:20,0,Bagus bnget..
2020-07-19 01:49:10,2,"Hapunten anu kasuhun sateu acan na, naha nya teu tiasa buka Bansos? Bade input janten sesah, di klik Bansos teh kitu we nge blank, pami tiasa perbaiki saenggalna supados pembagian bantosan kangge wargi tepat sasaran berjalan sapertos biasa na, hatur nuhun."
2020-07-19 01:43:38,0,Saya suka
2020-07-18 22:29:01,0,Bagus
2020-07-18 18:05:35,0,Terima kasih bapak gubernur H.Ridwan Kamil karena berkat adanya aplikasi bisa membatu sesama
2020-07-18 17:09:57,31,Saya ketua rt barusan saya mau masuk ke aplikasi sapawarga tidak gampang setiap saya login selalu server tidak merespon.. Tolong bantuan nya kepada yang bersangkutan agar saya dapat mengajukan warga warga yg terkena dampak covid 19. Terima kasih
2020-07-18 16:23:45,0,Bagus
2020-07-18 12:16:20,0,Bagus sangat membantu
2020-07-18 12:13:40,3,"Hallo tim sapawarga saya mau bertanya tentang akun sapawarga, jadi ada beberapa pertanyaan yang saya akan utarakan agar pihak desa disini transparan atau ada yang disembunyikan pertanyaannya : 1. apakah akun sapa warga hanya khusus dimiliki oleh ketua RW saja ? 2. apakah pembuatan akun sapawarga dibuat secara kolektif oleh pihak desa masing2 atau bagaimana ? 3. apakah data yang tercantum di akun sapawarga, seperti email dan nomor hp memang punya si ketua RW atau gimana ?"
2020-07-18 12:00:20,1,"Apakah akun2 di sapawarga ini dibuat secara kolektif oleh pihak desa ? kemudian setelah jadi akunnya dibagikan ke setiap RW masing2 ? jadi tidak bisa langsung ketua RW membuat akun, harus di kolektifkan pihak desa ? dan apakah email serta no hp di akun tersebut memang milik pribadi setiap RW ?"
2020-07-18 09:22:00,2,saya bangga dengan adanya sapa warga karena semua yang berhak menerima bantuan bisa saya ajukan secara langsung kepada pemerintah
2020-07-18 08:00:58,0,good
2020-07-18 07:15:58,5,"Aplikasi Sapa Warga/sapa RW Mungkin bisa di perbaiki biar semua warga bisa berpartisipasi. Saya mau membuat ajuan karena banyak warga yang tidak menerima bantuan tepat sasaran, tapi sia2 dan sulit."
2020-07-18 06:39:42,2,Sering error
2020-07-18 06:10:44,0,Sangat membantu
2020-07-18 04:51:44,0,Server sering tidak merespon
2020-07-18 03:45:16,6,"gak ada bintang sepotong ya ? bintang 1 terlalu bagus. aplikasi masih beta kali ya, server error. mau masuk aja gak bisa. mending ganti namanya jadi sapaserver bukan sapawarga"
2020-07-18 00:36:21,0,Aplikasi bagus untuk komunikasi warga dan aparat di jawa barat
2020-07-17 19:02:29,0,Sangat membantu warga
2020-07-17 15:21:18,0,"Susah masuk,ngeload"
2020-07-17 14:01:00,20,"Saya kasih 5 bintang buat aplikasi sapawarga bagus banget tapi sayang saya sebagai rw pemekaran tidak bisa masuk ke aplikasi ini ,emang rw yg tidak ada A_B, gampang masuk aplikasi sapawarga , saya mohon untuk yg rw nya ada A sama B nya juga bisa masukin data , saya ajukan keluhan ini ke keluraha tidak ada respon ,"
2020-07-17 13:58:27,2,Saya masih kesulitan mngupload kgiatan apalagi mngverval
2020-07-17 10:01:40,12,"Tolong perbaiki lagi kenapa setiap saya mau buka selalu server tidak mendukung dan tolong perbaiki lagi kecepatannya saya pake wifi pake kartu yang sinyalnya baguspun selalu gangguan, buat kerjaan makin lama buang buang waktu"
2020-07-17 08:15:05,0,Bermanfaat sekali
2020-07-17 08:12:57,0,Server masih sering down tolong di perbaiki
2020-07-17 04:56:52,19,"Saya ketua RW baru saya kesulitan masuk/login di aplikasi sapawarga, setiap login balasan server tidak merespon....mohon untuk di segerakan agar saya bisa menggunakan aplikasi sapawarga semaksimal mungkin.. terima kasih"
